-181.137, -48.353, 14.231, 23.083
-181.135, -48.828, 14.278, 23.116
-181.132, -49.305, 14.325, 23.149
-181.130, -49.784, 14.372, 23.182
-181.127, -50.264, 14.420, 23.215
-181.125, -50.746, 14.468, 23.248
-181.122, -51.230, 14.515, 23.281
-181.120, -51.715, 14.563, 23.314
-181.117, -52.201, 14.611, 23.347
-181.115, -52.690, 14.660, 23.380
-181.112, -53.180, 14.708, 23.413
-181.109, -53.671, 14.756, 23.446
-181.107, -54.164, 14.805, 23.479
-181.104, -54.659, 14.854, 23.512
-181.101, -55.155, 14.903, 23.545
-181.099, -55.653, 14.952, 23.578
-181.096, -56.153, 15.001, 23.611
-181.093, -56.654, 15.051, 23.644
-181.090, -57.157, 15.100, 23.677
-181.087, -57.662, 15.150, 23.710
-181.085, -58.168, 15.200, 23.743
-181.082, -58.676, 15.250, 23.776
-181.079, -59.186, 15.300, 23.809
-181.076, -59.697, 15.350, 23.842
-181.073, -60.210, 15.401, 23.875
-181.070, -60.725, 15.451, 23.908
-181.067, -61.241, 15.502, 23.941
-181.064, -61.759, 15.553, 23.974
-181.061, -62.279, 15.604, 24.007
-181.058, -62.800, 15.656, 24.040
-181.055, -63.323, 15.707, 24.073
-181.052, -63.848, 15.759, 24.106
-181.049, -64.375, 15.810, 24.139
-181.046, -64.903, 15.862, 24.172
-181.043, -65.433, 15.914, 24.205
-181.040, -65.965, 15.966, 24.238
-181.037, -66.498, 16.019, 24.271
-181.033, -67.034, 16.071, 24.304
-181.030, -67.571, 16.124, 24.337
-181.027, -68.110, 16.177, 24.370
-181.024, -68.650, 16.230, 24.403
-181.020, -69.193, 16.283, 24.436
-181.017, -69.737, 16.336, 24.469
-181.014, -70.283, 16.390, 24.502
-181.010, -70.830, 16.443, 24.535
-181.007, -71.380, 16.497, 24.568
-181.003, -71.931, 16.551, 24.601
-181.000, -72.484, 16.605, 24.634
-180.997, -73.039, 16.660, 24.667
-180.993, -73.596, 16.714, 24.700
-180.990, -74.154, 16.769, 24.733
-180.986, -74.715, 16.823, 24.766
-180.982, -75.277, 16.878, 24.799
-180.979, -75.841, 16.933, 24.832
-180.975, -76.407, 16.989, 24.865
-180.972, -76.974, 17.044, 24.898
-180.968, -77.544, 17.100, 24.931
-180.964, -78.115, 17.155, 24.964
-180.960, -78.688, 17.211, 24.997
-180.957, -79.264, 17.267, 25.030
-180.953, -79.841, 17.324, 25.063
-180.949, -80.420, 17.380, 25.096
-180.945, -81.000, 17.437, 25.129
-180.941, -81.583, 17.493, 25.162
-180.938, -82.167, 17.550, 25.195
-180.934, -82.754, 17.607, 25.228
-180.930, -83.342, 17.665, 25.261
-180.926, -83.933, 17.722, 25.294
-180.922, -84.525, 17.779, 25.327
-180.918, -85.119, 17.837, 25.360
-180.914, -85.715, 17.895, 25.393
-180.909, -86.313, 17.953, 25.426
-180.905, -86.913, 18.011, 25.459
-180.901, -87.515, 18.070, 25.492
-180.897, -88.118, 18.128, 25.525
-180.893, -88.724, 18.185, 25.558
-180.889, -89.332, 18.241, 25.591
-180.884, -89.941, 18.295, 25.624
-180.880, -90.552, 18.345, 25.657
-180.876, -91.165, 18.391, 25.690
-180.871, -91.779, 18.430, 25.723
-180.867, -92.394, 18.461, 25.756
-180.862, -93.009, 18.482, 25.789
-180.858, -93.625, 18.489, 25.822
-180.854, -94.241, 18.482, 25.855
-180.849, -94.856, 18.458, 25.888
-180.845, -95.470, 18.419, 25.921
-180.840, -96.082, 18.364, 25.954
-180.836, -96.691, 18.296, 25.987
-180.831, -97.299, 18.218, 26.020
-180.827, -97.903, 18.130, 26.053
-180.822, -98.504, 18.038, 26.086
-180.818, -99.102, 17.942, 26.119
-180.813, -99.697, 17.845, 26.152
-180.809, -100.289, 17.750, 26.185
-180.804, -100.878, 17.657, 26.218
-180.800, -101.463, 17.569, 26.251
-180.795, -102.047, 17.486, 26.284
-180.791, -102.627, 17.410, 26.317
-180.786, -103.206, 17.340, 26.350
-180.782, -103.782, 17.277, 26.383
-180.777, -104.356, 17.221, 26.416
-180.773, -104.929, 17.172, 26.449
-180.768, -105.501, 17.131, 26.482
-180.764, -106.071, 17.096, 26.515
-180.759, -106.641, 17.067, 26.548
-180.755, -107.209, 17.045, 26.581
-180.750, -107.777, 17.028, 26.614
-180.746, -108.345, 17.017, 26.647
-180.741, -108.912, 17.011, 26.680
-180.736, -109.480, 17.009, 26.713
-180.732, -110.047, 17.010, 26.746
-180.727, -110.614, 17.015, 26.779
-180.723, -111.182, 17.021, 26.812
-180.718, -111.750, 17.030, 26.845
-180.713, -112.318, 17.039, 26.878
-180.709, -112.887, 17.049, 26.911
-180.704, -113.455, 17.058, 26.944
-180.700, -114.024, 17.066, 26.977
-180.695, -114.593, 17.071, 27.010
-180.690, -115.163, 17.074, 27.043
-180.686, -115.732, 17.073, 27.076
-180.681, -116.301, 17.068, 27.109
-180.676, -116.869, 17.057, 27.142
-180.671, -117.438, 17.041, 27.175
-180.667, -118.005, 17.019, 27.208
-180.662, -118.571, 16.990, 27.241
-180.657, -119.137, 16.956, 27.274
-180.652, -119.701, 16.917, 27.307
-180.648, -120.263, 16.873, 27.340
-180.643, -120.824, 16.824, 27.373
-180.638, -121.383, 16.773, 27.406
-180.633, -121.941, 16.719, 27.439
-180.628, -122.496, 16.664, 27.472
-180.624, -123.050, 16.608, 27.505
-180.619, -123.602, 16.553, 27.538
-180.614, -124.152, 16.499, 27.571
-180.609, -124.701, 16.446, 27.604
-180.604, -125.247, 16.396, 27.637
-180.599, -125.793, 16.348, 27.670
-180.595, -126.336, 16.303, 27.703
-180.590, -126.879, 16.262, 27.736
-180.585, -127.420, 16.224, 27.769
-180.580, -127.960, 16.189, 27.802
-180.575, -128.499, 16.157, 27.835
-180.570, -129.037, 16.129, 27.868
-180.565, -129.574, 16.104, 27.901
-180.560, -130.110, 16.082, 27.934
-180.555, -130.646, 16.062, 27.967
-180.551, -131.181, 16.045, 28.000
-180.546, -131.715, 16.030, 28.033
-180.541, -132.250, 16.016, 28.066
-180.536, -132.783, 16.003, 28.099
-180.531, -133.317, 15.992, 28.132
-180.526, -133.849, 15.980, 28.165
-180.521, -134.382, 15.969, 28.198
-180.516, -134.914, 15.956, 28.231
-180.511, -135.446, 15.943, 28.264
-180.506, -135.977, 15.929, 28.297
-180.501, -136.507, 15.913, 28.330
-180.495, -137.037, 15.895, 28.363
-180.490, -137.567, 15.876, 28.396
-180.485, -138.095, 15.853, 28.429
-180.480, -138.623, 15.829, 28.462
-180.475, -139.150, 15.802, 28.495
-180.470, -139.676, 15.774, 28.528
-180.465, -140.201, 15.743, 28.561
-180.460, -140.725, 15.710, 28.594
-180.454, -141.247, 15.676, 28.627
-180.449, -141.769, 15.640, 28.660
-180.444, -142.289, 15.604, 28.693
-180.439, -142.808, 15.567, 28.726
-180.434, -143.326, 15.529, 28.759
-180.429, -143.843, 15.492, 28.792
-180.423, -144.358, 15.455, 28.825
-180.418, -144.872, 15.419, 28.858
-180.413, -145.385, 15.384, 28.891
-180.408, -145.897, 15.350, 28.924
-180.402, -146.408, 15.317, 28.957
-180.397, -146.918, 15.286, 28.990
-180.392, -147.426, 15.255, 29.023
-180.387, -147.934, 15.227, 29.056
-180.381, -148.441, 15.200, 29.089
-180.376, -148.947, 15.174, 29.122
-180.371, -149.452, 15.149, 29.155
-180.365, -149.957, 15.126, 29.188
-180.360, -150.460, 15.104, 29.221
-180.355, -150.963, 15.083, 29.254
-180.349, -151.466, 15.062, 29.287
-180.344, -151.967, 15.042, 29.320
-180.338, -152.468, 15.023, 29.353
-180.333, -152.969, 15.003, 29.386
-180.328, -153.468, 14.984, 29.419
-180.322, -153.967, 14.964, 29.452
-180.317, -154.466, 14.944, 29.485
-180.311, -154.963, 14.924, 29.518
-180.306, -155.460, 14.903, 29.551
-180.300, -155.956, 14.881, 29.584
-180.295, -156.452, 14.858, 29.617
-180.289, -156.946, 14.835, 29.650
-180.283, -157.440, 14.810, 29.683
-180.278, -157.933, 14.785, 29.716
-180.272, -158.425, 14.759, 29.749
-180.267, -158.917, 14.732, 29.782
-180.261, -159.407, 14.705, 29.815
-180.255, -159.896, 14.677, 29.848
-180.250, -160.385, 14.649, 29.881
-180.244, -160.872, 14.620, 29.914
-180.238, -161.359, 14.591, 29.947
-180.232, -161.844, 14.563, 29.980
-180.227, -162.329, 14.534, 30.013
-180.221, -162.813, 14.505, 30.046
-180.215, -163.296, 14.477, 30.079
-180.209, -163.777, 14.449, 30.112
-180.203, -164.258, 14.422, 30.145
-180.198, -164.738, 14.395, 30.178
-180.192, -165.217, 14.369, 30.211
-180.186, -165.696, 14.344, 30.244
-180.180, -166.173, 14.319, 30.277
-180.174, -166.650, 14.294, 30.310
-180.168, -167.126, 14.270, 30.343
-180.162, -167.601, 14.247, 30.376
-180.156, -168.075, 14.224, 30.409
-180.150, -168.549, 14.202, 30.442
-180.143, -169.022, 14.179, 30.475
-180.137, -169.494, 14.158, 30.508
-180.131, -169.965, 14.136, 30.541
-180.125, -170.436, 14.114, 30.574
-180.119, -170.906, 14.093, 30.607
-180.112, -171.375, 14.071, 30.640
-180.106, -171.843, 14.049, 30.673
-180.100, -172.311, 14.027, 30.706
-180.093, -172.778, 14.005, 30.739
-180.087, -173.244, 13.983, 30.772
-180.080, -173.710, 13.960, 30.805
-180.074, -174.174, 13.937, 30.838
-180.067, -174.638, 13.913, 30.871
-180.060, -175.101, 13.890, 30.904
-180.053, -175.564, 13.866, 30.937
-180.046, -176.025, 13.842, 30.970
-180.039, -176.486, 13.818, 31.003
-180.032, -176.946, 13.793, 31.036
-180.024, -177.405, 13.769, 31.069
-180.016, -177.863, 13.744, 31.102
-180.007, -178.321, 13.720, 31.135
-179.998, -178.777, 13.695, 31.168
-179.988, -179.233, 13.670, 31.201
-179.978, -179.688, 13.646, 31.234
-179.966, -180.142, 13.622, 31.267
-179.954, -180.595, 13.598, 31.300
-179.941, -181.048, 13.574, 31.333
-179.927, -181.499, 13.550, 31.366
-179.912, -181.950, 13.527, 31.399
-179.895, -182.400, 13.503, 31.432
-179.878, -182.849, 13.481, 31.465
-179.859, -183.298, 13.458, 31.498
-179.839, -183.745, 13.435, 31.531
-179.818, -184.192, 13.413, 31.564
-179.795, -184.638, 13.391, 31.597
-179.771, -185.083, 13.369, 31.630
-179.745, -185.528, 13.347, 31.663
-179.718, -185.971, 13.326, 31.696
-179.690, -186.414, 13.304, 31.729
-179.660, -186.856, 13.282, 31.762
-179.629, -187.297, 13.261, 31.795
-179.596, -187.737, 13.239, 31.828
-179.563, -188.176, 13.218, 31.861
-179.527, -188.615, 13.196, 31.894
-179.491, -189.053, 13.175, 31.927
-179.453, -189.490, 13.153, 31.960
-179.414, -189.926, 13.131, 31.993
-179.374, -190.361, 13.109, 32.026
-179.332, -190.795, 13.087, 32.059
-179.289, -191.229, 13.065, 32.092
-179.245, -191.662, 13.043, 32.125
-179.201, -192.094, 13.021, 32.158
-179.155, -192.525, 12.999, 32.191
-179.107, -192.955, 12.977, 32.224
-179.059, -193.384, 12.955, 32.257
-179.010, -193.812, 12.932, 32.290
-178.960, -194.240, 12.910, 32.323
-178.909, -194.667, 12.888, 32.356
-178.857, -195.092, 12.866, 32.389
-178.805, -195.518, 12.844, 32.422
-178.751, -195.942, 12.822, 32.455
-178.697, -196.365, 12.800, 32.488
-178.641, -196.787, 12.779, 32.521
-178.585, -197.209, 12.759, 32.554
-178.528, -197.630, 12.743, 32.587
-178.470, -198.051, 12.732, 32.620
-178.411, -198.471, 12.726, 32.653
-178.350, -198.891, 12.726, 32.686
-178.287, -199.311, 12.732, 32.719
-178.223, -199.731, 12.743, 32.752
-178.158, -200.151, 12.761, 32.785
-178.090, -200.572, 12.783, 32.818
-178.020, -200.993, 12.810, 32.851
-177.948, -201.415, 12.842, 32.884
-177.874, -201.837, 12.877, 32.917
-177.796, -202.261, 12.917, 32.950
-177.716, -202.685, 12.960, 32.983
-177.633, -203.111, 13.006, 33.016
-177.547, -203.537, 13.055, 33.049
-177.458, -203.964, 13.107, 33.082
-177.365, -204.393, 13.161, 33.115
-177.269, -204.823, 13.218, 33.148
-177.170, -205.253, 13.275, 33.181
-177.066, -205.685, 13.334, 33.214
-176.959, -206.118, 13.395, 33.247
-176.848, -206.552, 13.456, 33.280
-176.733, -206.987, 13.520, 33.313
-176.614, -207.424, 13.584, 33.346
-176.491, -207.861, 13.649, 33.379
-176.364, -208.300, 13.714, 33.412
-176.233, -208.739, 13.780, 33.445
-176.098, -209.180, 13.846, 33.478
-175.959, -209.621, 13.912, 33.511
-175.816, -210.064, 13.978, 33.544
-175.668, -210.508, 14.044, 33.577
-175.516, -210.952, 14.110, 33.610
-175.361, -211.397, 14.175, 33.643
-175.201, -211.844, 14.241, 33.676
-175.037, -212.291, 14.305, 33.709
-174.870, -212.739, 14.369, 33.742
-174.698, -213.187, 14.432, 33.775
-174.523, -213.637, 14.494, 33.808
-174.344, -214.087, 14.555, 33.841
-174.162, -214.538, 14.615, 33.874
-173.976, -214.990, 14.674, 33.907
-173.787, -215.442, 14.732, 33.940
-173.594, -215.895, 14.789, 33.973
-173.398, -216.349, 14.844, 34.006
-173.199, -216.803, 14.898, 34.039
-172.997, -217.258, 14.951, 34.072
-172.792, -217.713, 15.002, 34.105
-172.584, -218.169, 15.053, 34.138
-172.373, -218.625, 15.102, 34.171
-172.160, -219.082, 15.150, 34.204
-171.943, -219.540, 15.197, 34.237
-171.725, -219.998, 15.243, 34.270
-171.504, -220.457, 15.289, 34.303
-171.280, -220.916, 15.333, 34.336
-171.055, -221.375, 15.377, 34.369
-170.827, -221.835, 15.421, 34.402
-170.596, -222.296, 15.465, 34.435
-170.364, -222.757, 15.508, 34.468
-170.129, -223.219, 15.551, 34.501
-169.893, -223.681, 15.594, 34.534
-169.654, -224.144, 15.637, 34.567
-169.413, -224.607, 15.681, 34.600
-169.170, -225.071, 15.724, 34.633
-168.926, -225.536, 15.768, 34.666
-168.679, -226.001, 15.813, 34.699
-168.431, -226.467, 15.858, 34.732
-168.180, -226.934, 15.903, 34.765
-167.928, -227.402, 15.949, 34.798
-167.674, -227.870, 15.995, 34.831
-167.418, -228.339, 16.043, 34.864
-167.160, -228.809, 16.090, 34.897
-166.900, -229.279, 16.139, 34.930
-166.638, -229.751, 16.188, 34.963
-166.375, -230.223, 16.238, 34.996
-166.110, -230.697, 16.288, 35.029
-165.843, -231.171, 16.339, 35.062
-165.575, -231.646, 16.391, 35.095
-165.305, -232.123, 16.443, 35.128
-165.033, -232.600, 16.495, 35.161
-164.759, -233.078, 16.549, 35.194
-164.483, -233.558, 16.602, 35.227
-164.206, -234.038, 16.657, 35.260
-163.927, -234.520, 16.711, 35.293
-163.646, -235.003, 16.766, 35.326
-163.364, -235.487, 16.822, 35.359
-163.080, -235.972, 16.878, 35.392
-162.794, -236.458, 16.935, 35.425
-162.507, -236.946, 16.991, 35.458
-162.218, -237.435, 17.049, 35.491
-161.928, -237.925, 17.106, 35.524
-161.636, -238.417, 17.164, 35.557
-161.342, -238.909, 17.222, 35.590
-161.047, -239.403, 17.280, 35.623
-160.750, -239.899, 17.339, 35.656
-160.452, -240.396, 17.397, 35.689
-160.153, -240.894, 17.456, 35.722
-159.852, -241.394, 17.515, 35.755
-159.549, -241.895, 17.575, 35.788
-159.246, -242.398, 17.634, 35.821
-158.941, -242.902, 17.694, 35.854
-158.634, -243.408, 17.753, 35.887
-158.327, -243.915, 17.813, 35.920
-158.018, -244.424, 17.873, 35.953
-157.708, -244.935, 17.933, 35.986
-157.397, -245.447, 17.993, 36.019
-157.085, -245.961, 18.053, 36.052
-156.772, -246.477, 18.113, 36.085
-156.458, -246.995, 18.174, 36.118
-156.144, -247.514, 18.234, 36.151
-155.828, -248.036, 18.294, 36.184
-155.512, -248.559, 18.355, 36.217
-155.196, -249.084, 18.415, 36.250
-154.879, -249.612, 18.475, 36.283
-154.561, -250.141, 18.536, 36.316
-154.244, -250.673, 18.596, 36.349
-153.926, -251.207, 18.656, 36.382
-153.608, -251.743, 18.716, 36.415
-153.290, -252.282, 18.777, 36.448
-152.972, -252.823, 18.837, 36.481
-152.655, -253.367, 18.897, 36.514
-152.338, -253.913, 18.957, 36.547
-152.021, -254.461, 19.016, 36.580
-151.705, -255.013, 19.075, 36.613
-151.390, -255.566, 19.132, 36.646
-151.076, -256.123, 19.187, 36.679
-150.762, -256.682, 19.239, 36.712
-150.450, -257.243, 19.287, 36.745
-150.139, -257.807, 19.329, 36.778
-149.829, -258.373, 19.364, 36.811
-149.521, -258.941, 19.391, 36.844
-149.215, -259.510, 19.406, 36.877
-148.912, -260.081, 19.409, 36.910
-148.610, -260.653, 19.398, 36.943
-148.312, -261.225, 19.373, 36.976
-148.016, -261.797, 19.333, 37.009
-147.724, -262.369, 19.280, 37.042
-147.435, -262.940, 19.215, 37.075
-147.149, -263.511, 19.141, 37.108
-146.867, -264.080, 19.059, 37.141
-146.589, -264.648, 18.973, 37.174
-146.314, -265.214, 18.886, 37.207
-146.044, -265.780, 18.804, 37.240
-145.777, -266.344, 18.726, 37.273
-145.514, -266.908, 18.657, 37.306
-145.254, -267.470, 18.595, 37.339
-144.997, -268.033, 18.542, 37.372
-144.745, -268.596, 18.497, 37.405
-144.495, -269.158, 18.461, 37.438
-144.249, -269.722, 18.433, 37.471
-144.006, -270.286, 18.412, 37.504
-143.766, -270.850, 18.399, 37.537
-143.530, -271.416, 18.393, 37.570
-143.297, -271.984, 18.392, 37.603
-143.067, -272.552, 18.398, 37.636
-142.840, -273.123, 18.409, 37.669
-142.616, -273.695, 18.425, 37.702
-142.396, -274.269, 18.445, 37.735
-142.178, -274.845, 18.470, 37.768
-141.964, -275.423, 18.498, 37.801
-141.753, -276.004, 18.529, 37.834
-141.546, -276.586, 18.563, 37.867
-141.342, -277.172, 18.601, 37.900
-141.140, -277.759, 18.640, 37.933
-140.943, -278.350, 18.682, 37.966
-140.748, -278.943, 18.726, 37.999
-140.557, -279.538, 18.771, 38.032
-140.370, -280.137, 18.817, 38.065
-140.185, -280.737, 18.865, 38.098
-140.004, -281.341, 18.912, 38.131
-139.827, -281.947, 18.960, 38.164
-139.652, -282.556, 19.007, 38.197
-139.482, -283.167, 19.053, 38.230
-139.314, -283.781, 19.097, 38.263
-139.151, -284.397, 19.137, 38.296
-138.991, -285.016, 19.173, 38.329
-138.834, -285.636, 19.203, 38.362
-138.681, -286.258, 19.225, 38.395
-138.532, -286.881, 19.237, 38.428
-138.386, -287.505, 19.238, 38.461
-138.245, -288.130, 19.226, 38.494
-138.107, -288.755, 19.201, 38.527
-137.973, -289.379, 19.161, 38.560
-137.843, -290.002, 19.107, 38.593
-137.717, -290.624, 19.042, 38.626
-137.595, -291.244, 18.966, 38.659
-137.477, -291.862, 18.882, 38.692
-137.363, -292.478, 18.793, 38.725
-137.253, -293.092, 18.699, 38.758
-137.146, -293.703, 18.605, 38.791
-137.044, -294.311, 18.511, 38.824
-136.945, -294.917, 18.419, 38.857
-136.850, -295.521, 18.331, 38.890
-136.758, -296.122, 18.247, 38.923
-136.670, -296.722, 18.168, 38.956
-136.585, -297.319, 18.096, 38.989
-136.503, -297.915, 18.029, 39.022
-136.425, -298.509, 17.970, 39.055
-136.350, -299.102, 17.916, 39.088
-136.278, -299.694, 17.869, 39.121
-136.208, -300.285, 17.829, 39.154
-136.142, -300.874, 17.795, 39.187
-136.079, -301.464, 17.766, 39.220
-136.018, -302.052, 17.744, 39.253
-135.960, -302.641, 17.726, 39.286
-135.906, -303.229, 17.713, 39.319
-135.853, -303.817, 17.705, 39.352
-135.804, -304.405, 17.700, 39.385
-135.757, -304.994, 17.698, 39.418
-135.713, -305.582, 17.700, 39.451
-135.672, -306.171, 17.703, 39.484
-135.634, -306.760, 17.708, 39.517
-135.598, -307.350, 17.714, 39.550
-135.565, -307.940, 17.721, 39.583
-135.535, -308.530, 17.727, 39.616
-135.508, -309.120, 17.732, 39.649
-135.484, -309.711, 17.735, 39.682
-135.463, -310.302, 17.736, 39.715
-135.444, -310.893, 17.734, 39.748
-135.429, -311.484, 17.728, 39.781
-135.417, -312.074, 17.718, 39.814
-135.408, -312.664, 17.702, 39.847
-135.401, -313.253, 17.682, 39.880
-135.398, -313.842, 17.656, 39.913
-135.398, -314.429, 17.624, 39.946
-135.402, -315.016, 17.587, 39.979
-135.408, -315.601, 17.546, 40.012
-135.417, -316.184, 17.500, 40.045
-135.430, -316.765, 17.451, 40.078
-135.446, -317.345, 17.399, 40.111
-135.465, -317.923, 17.345, 40.144
-135.487, -318.499, 17.290, 40.177
-135.512, -319.073, 17.234, 40.210
-135.541, -319.645, 17.179, 40.243
-135.572, -320.215, 17.125, 40.276
-135.607, -320.783, 17.073, 40.309
-135.645, -321.350, 17.022, 40.342
-135.686, -321.914, 16.974, 40.375
-135.731, -322.477, 16.929, 40.408
-135.778, -323.038, 16.887, 40.441
-135.829, -323.598, 16.848, 40.474
-135.883, -324.156, 16.812, 40.507
-135.940, -324.712, 16.779, 40.540
-136.000, -325.268, 16.750, 40.573
-136.064, -325.822, 16.723, 40.606
-136.131, -326.374, 16.699, 40.639
-136.201, -326.926, 16.677, 40.672
-136.274, -327.477, 16.658, 40.705
-136.351, -328.026, 16.641, 40.738
-136.432, -328.574, 16.625, 40.771
-136.515, -329.122, 16.610, 40.804
-136.603, -329.668, 16.597, 40.837
-136.693, -330.214, 16.584, 40.870
-136.788, -330.758, 16.571, 40.903
-136.886, -331.301, 16.558, 40.936
-136.987, -331.843, 16.545, 40.969
-137.092, -332.384, 16.530, 41.002
-137.201, -332.924, 16.515, 41.035
-137.313, -333.462, 16.498, 41.068
-137.429, -333.999, 16.479, 41.101
-137.549, -334.535, 16.459, 41.134
-137.673, -335.068, 16.436, 41.167
-137.800, -335.600, 16.412, 41.200
-137.931, -336.131, 16.385, 41.233
-138.065, -336.659, 16.357, 41.266
-138.203, -337.185, 16.327, 41.299
-138.344, -337.710, 16.294, 41.332
-138.489, -338.232, 16.261, 41.365
-138.637, -338.753, 16.226, 41.398
-138.788, -339.271, 16.191, 41.431
-138.942, -339.787, 16.154, 41.464
-139.099, -340.300, 16.118, 41.497
-139.260, -340.812, 16.081, 41.530
-139.423, -341.321, 16.044, 41.563
-139.589, -341.828, 16.008, 41.596
-139.757, -342.334, 15.972, 41.629
-139.928, -342.837, 15.937, 41.662
-140.101, -343.338, 15.903, 41.695
-140.277, -343.837, 15.871, 41.728
-140.455, -344.334, 15.839, 41.761
-140.635, -344.830, 15.809, 41.794
-140.818, -345.323, 15.780, 41.827
-141.002, -345.815, 15.753, 41.860
-141.189, -346.305, 15.726, 41.893
-141.378, -346.793, 15.701, 41.926
-141.569, -347.280, 15.677, 41.959
-141.761, -347.765, 15.653, 41.992
-141.956, -348.248, 15.631, 42.025
-142.153, -348.730, 15.609, 42.058
-142.353, -349.210, 15.588, 42.091
-142.554, -349.688, 15.567, 42.124
-142.757, -350.165, 15.547, 42.157
-142.962, -350.640, 15.526, 42.190
-143.170, -351.114, 15.506, 42.223
-143.379, -351.586, 15.488, 42.256
-143.591, -352.056, 15.473, 42.289
-143.805, -352.525, 15.463, 42.322
-144.021, -352.993, 15.457, 42.355
-144.240, -353.459, 15.456, 42.388
-144.461, -353.925, 15.460, 42.421
-144.685, -354.389, 15.470, 42.454
-144.912, -354.853, 15.484, 42.487
-145.141, -355.316, 15.503, 42.520
-145.374, -355.778, 15.527, 42.553
-145.609, -356.240, 15.555, 42.586
-145.847, -356.702, 15.588, 42.619
-146.088, -357.164, 15.624, 42.652
-146.331, -357.625, 15.664, 42.685
-146.578, -358.087, 15.707, 42.718
-146.827, -358.550, 15.754, 42.751
-147.078, -359.012, 15.803, 42.784
-147.332, -359.475, 15.856, 42.817
-147.589, -359.939, 15.911, 42.850
-147.848, -360.404, 15.968, 42.883
-148.110, -360.869, 16.027, 42.916
-148.373, -361.336, 16.088, 42.949
-148.639, -361.804, 16.152, 42.982
-148.907, -362.273, 16.216, 43.015
-149.177, -362.743, 16.282, 43.048
-149.449, -363.215, 16.350, 43.081
-149.723, -363.689, 16.419, 43.114
-149.998, -364.164, 16.488, 43.147
-150.275, -364.641, 16.559, 43.180
-150.553, -365.120, 16.630, 43.213
-150.833, -365.601, 16.702, 43.246
-151.114, -366.084, 16.775, 43.279
-151.397, -366.568, 16.848, 43.312
-151.681, -367.055, 16.922, 43.345
-151.966, -367.544, 16.996, 43.378
-152.252, -368.035, 17.070, 43.411
-152.540, -368.529, 17.144, 43.444
-152.828, -369.024, 17.219, 43.477
-153.118, -369.522, 17.293, 43.510
-153.408, -370.022, 17.368, 43.543
-153.700, -370.525, 17.443, 43.576
-153.992, -371.029, 17.517, 43.609
-154.286, -371.536, 17.591, 43.642
-154.580, -372.046, 17.666, 43.675
-154.876, -372.557, 17.740, 43.708
-155.172, -373.071, 17.813, 43.741
-155.469, -373.588, 17.887, 43.774
-155.767, -374.106, 17.960, 43.807
-156.065, -374.627, 18.032, 43.840
-156.365, -375.150, 18.105, 43.873
-156.665, -375.676, 18.177, 43.906
-156.967, -376.204, 18.248, 43.939
-157.269, -376.734, 18.319, 43.972
-157.571, -377.266, 18.389, 44.005
-157.875, -377.801, 18.459, 44.038
-158.179, -378.338, 18.528, 44.071
-158.484, -378.877, 18.597, 44.104
-158.790, -379.418, 18.665, 44.137
-159.096, -379.961, 18.733, 44.170
-159.403, -380.507, 18.800, 44.203
-159.711, -381.055, 18.867, 44.236
-160.019, -381.605, 18.933, 44.269
-160.328, -382.157, 18.998, 44.302
-160.638, -382.711, 19.063, 44.335
-160.948, -383.268, 19.127, 44.368
-161.259, -383.826, 19.191, 44.401
-161.570, -384.387, 19.254, 44.434
-161.882, -384.950, 19.317, 44.467
-162.194, -385.515, 19.380, 44.500
-162.507, -386.082, 19.442, 44.533
-162.820, -386.651, 19.503, 44.566
-163.133, -387.222, 19.565, 44.599
-163.447, -387.796, 19.626, 44.632
-163.761, -388.371, 19.686, 44.665
-164.075, -388.949, 19.747, 44.698
-164.390, -389.529, 19.807, 44.731
-164.705, -390.111, 19.867, 44.764
-165.020, -390.695, 19.926, 44.797
-165.335, -391.281, 19.986, 44.830
-165.650, -391.870, 20.045, 44.863
-165.966, -392.461, 20.105, 44.896
-166.281, -393.053, 20.164, 44.929
-166.597, -393.649, 20.223, 44.962
-166.912, -394.246, 20.283, 44.995
-167.228, -394.846, 20.342, 45.028
-167.543, -395.448, 20.401, 45.061
-167.858, -396.052, 20.461, 45.094
-168.173, -396.658, 20.520, 45.127
-168.488, -397.267, 20.580, 45.160
-168.803, -397.878, 20.639, 45.193
-169.117, -398.492, 20.699, 45.226
-169.432, -399.108, 20.759, 45.259
-169.745, -399.726, 20.819, 45.292
-170.059, -400.347, 20.879, 45.325
-170.372, -400.970, 20.940, 45.358
-170.685, -401.596, 21.000, 45.391
-170.997, -402.224, 21.061, 45.424
-171.309, -402.855, 21.121, 45.457
-171.620, -403.488, 21.181, 45.490
-171.931, -404.124, 21.240, 45.523
-172.240, -404.762, 21.297, 45.556
-172.550, -405.403, 21.351, 45.589
-172.858, -406.045, 21.402, 45.622
-173.165, -406.690, 21.448, 45.655
-173.472, -407.337, 21.488, 45.688
-173.777, -407.986, 21.519, 45.721
-174.081, -408.636, 21.540, 45.754
-174.383, -409.287, 21.547, 45.787
-174.683, -409.939, 21.539, 45.820
-174.981, -410.591, 21.513, 45.853
-175.276, -411.243, 21.470, 45.886
-175.569, -411.893, 21.410, 45.919
-175.859, -412.542, 21.334, 45.952
-176.146, -413.190, 21.246, 45.985
-176.430, -413.835, 21.147, 46.018
-176.710, -414.478, 21.041, 46.051
-176.986, -415.118, 20.930, 46.084
-177.259, -415.756, 20.818, 46.117
-177.529, -416.392, 20.705, 46.150
